Solution,Power,Latency,Cost
0,135.26063759763264,742.3719246728369,41.70348169805231
1,131.92866779790592,752.3194504791197,39.91383837408921
2,179.90333253050787,921.1585226817023,38.39709911158904
3,168.08627019697386,898.0451082634559,38.6411451828721
4,165.74461414392596,950.1514900104329,36.009222567544604
5,182.48538236003893,1119.6610311522581,32.75283956406049
6,179.39313909093212,1091.7239312251327,34.06752352030798
7,175.74741389915786,1060.3533454141495,34.86995866796425
8,170.3027470168599,882.5041354068835,39.548092603077855
9,166.2196435495629,923.1091298319051,38.25068040919895
10,156.20018153556748,885.7209989728253,39.5911783455864
11,182.7499977966373,1114.4992954246877,32.759965901120836
12,140.49681162190817,735.11015557006,44.90315548658961
13,182.1570943754509,1120.242206669385,32.587341612478895
14,184.7226336728399,1101.0918795032899,33.78587223237747
15,165.57190552141947,1023.4009534676185,36.300882390004155
16,143.9566066504084,800.314140165985,39.87573976749865
17,166.4311855976666,854.3156102897141,39.853766547004405
18,157.8214619143252,728.4916203143297,46.81213336992948
19,182.6564195743414,1104.0165106142738,33.64229576905991
20,134.6800647327483,745.5745077896255,45.36903525986382
21,143.52258948311564,738.8965185467194,43.34712409942801
